xc yc W eW
0.05 -0.45 0.119863 0.0214404
0.05 -0.43 0.120879 0.0222779
0.05 -0.41 0.139535 0.0248253
0.05 -0.39 0.134259 0.0265523
0.05 -0.37 0.126923 0.0234547
0.05 -0.35 0.145299 0.0266675
0.05 -0.33 0.15102 0.0266364
0.05 -0.31 0.140152 0.0246024
0.05 -0.29 0.167939 0.0273612
0.05 -0.27 0.106122 0.0218888
0.05 -0.25 0.180258 0.0302174
0.05 -0.23 0.142336 0.0243601
0.05 -0.21 0.145749 0.0260015
0.05 -0.19 0.141667 0.0259596
0.05 -0.17 0.130252 0.0248709
0.05 -0.15 0.120438 0.0221922
0.05 -0.13 0.0898876 0.0191551
0.05 -0.11 0.125448 0.0224953
0.05 -0.09 0.148594 0.0261809
0.05 -0.07 0.109091 0.0209755
0.05 -0.05 0.176211 0.0302167
0.05 -0.03 0.125461 0.0228263
0.05 -0.01 0.0921986 0.0188968
0.05 0.01 0.0717131 0.0174985
0.05 0.03 0.154812 0.0273501
0.05 0.05 0.145749 0.0260015
0.05 0.07 0.100402 0.0210643
0.05 0.09 0.134146 0.0248689
0.05 0.11 0.108527 0.021594
0.05 0.13 0.0995671 0.0217702
0.05 0.15 0.137097 0.0250719
0.05 0.17 0.100775 0.0207356
0.05 0.19 0.12406 0.0228966
0.05 0.21 0.129151 0.0231975
0.05 0.23 0.128205 0.0248622
0.05 0.25 0.125 0.0230797
0.05 0.27 0.131387 0.023292
0.05 0.29 0.141026 0.0262234
0.05 0.31 0.112033 0.0227365
0.05 0.33 0.116466 0.0228519
0.05 0.35 0.129278 0.0235605
0.05 0.37 0.131579 0.0236589
0.05 0.39 0.123288 0.0251468
0.05 0.41 0.177966 0.0298043
0.05 0.43 0.153846 0.0268083
0.05 0.45 0.139535 0.0248253
0.05 0.47 0.144578 0.0257795
0.05 0.49 0.0944882 0.020178
0.05 0.51 0.136719 0.0246389
0.05 0.53 0.130597 0.0234722
0.05 0.55 0.121673 0.0227799
0.05 0.57 0.121673 0.0227799
0.05 0.59 0.141593 0.0267437
0.05 0.61 0.134694 0.0249764
0.05 0.63 0.172996 0.0292612
0.05 0.65 0.116466 0.0228519
0.05 0.67 0.120623 0.0229339
0.05 0.69 0.144681 0.0265469
0.05 0.71 0.136752 0.0257746
0.05 0.73 0.128205 0.0248622
0.05 0.75 0.126531 0.0241205
0.05 0.77 0.0976562 0.0204627
0.05 0.79 0.107143 0.0216962
0.05 0.81 0.102767 0.0211645
0.05 0.83 0.127119 0.0246396
0.05 0.85 0.1125 0.022836
0.05 0.87 0.137931 0.0245227
0.05 0.89 0.134199 0.0256693
0.05 0.91 0.0892857 0.0208371
0.05 0.93 0.0944882 0.020178
0.05 0.95 0.112033 0.0227365
0.05 0.97 0.103448 0.020913
0.05 0.99 0.109756 0.0222516
0.05 1.01 0.138776 0.0253976
0.05 1.03 0.107759 0.0226832
0.05 1.05 0.126923 0.0234547
0.05 1.07 0.117117 0.0242763
0.05 1.09 0.128514 0.024134
0.05 1.11 0.13913 0.0262503
0.07 -0.97 0.134146 0.0248689
0.07 -0.95 0.130802 0.0249819
0.07 -0.93 0.167286 0.0269428
0.07 -0.91 0.136882 0.024325
0.07 -0.89 0.1 0.0205688
0.07 -0.87 0.0960854 0.0193597
0.07 -0.85 0.122302 0.0222203
0.07 -0.83 0.11032 0.0208785
0.07 -0.81 0.0851064 0.0198236
0.07 -0.79 0.134694 0.0249764
0.07 -0.77 0.141026 0.0262234
0.07 -0.75 0.104478 0.0207502
0.07 -0.73 0.1375 0.0255283
0.07 -0.71 0.176955 0.0292757
0.07 -0.69 0.111538 0.0218367
0.07 -0.67 0.0943396 0.0197379
0.07 -0.65 0.136364 0.0242274
0.07 -0.63 0.127119 0.0246396
0.07 -0.61 0.105263 0.0217031
0.07 -0.59 0.12 0.0221072
0.07 -0.57 0.165323 0.0278717
0.07 -0.55 0.125984 0.0236324
0.07 -0.53 0.0920502 0.0205085
0.07 -0.51 0.103448 0.020913
0.07 -0.49 0.158915 0.0267176
0.07 -0.47 0.124514 0.0233413
0.07 -0.45 0.135021 0.025429
0.07 -0.43 0.128514 0.024134
0.07 -0.41 0.108 0.0218782
0.07 -0.39 0.136364 0.0253046
0.07 -0.37 0.128889 0.0254297
0.07 -0.35 0.152091 0.0258118
0.07 -0.33 0.163347 0.0275152
0.07 -0.31 0.196078 0.0303267
0.07 -0.29 0.0844444 0.0201743
0.07 -0.27 0.150407 0.0265211
0.07 -0.25 0.141732 0.0252406
0.07 -0.23 0.162264 0.0266772
0.07 -0.21 0.164794 0.0268126
0.07 -0.19 0.133858 0.0244447
0.07 -0.17 0.134545 0.0235602
0.07 -0.15 0.151261 0.0270496
0.07 -0.13 0.123596 0.0228061
0.07 -0.11 0.137405 0.0244235
0.07 -0.09 0.122449 0.0236852
0.07 -0.07 0.120438 0.0221922
0.07 -0.05 0.157895 0.0272063
0.07 -0.03 0.107692 0.0214198
0.07 -0.01 0.126316 0.0223427
0.07 0.01 0.125 0.0227377
0.07 0.03 0.0912162 0.0183377
0.07 0.05 0.113281 0.0221953
0.07 0.07 0.152672 0.0259168
0.07 0.09 0.132296 0.0241427
0.07 0.11 0.135965 0.0260273
0.07 0.13 0.127572 0.0243303
0.07 0.15 0.167331 0.0278964
0.07 0.17 0.112903 0.022509
0.07 0.19 0.137931 0.0245227
0.07 0.21 0.116466 0.0228519
0.07 0.23 0.145098 0.025526
0.07 0.25 0.102113 0.0199064
0.07 0.27 0.0957854 0.0200536
0.07 0.29 0.168 0.028016
0.07 0.31 0.16 0.027247
0.07 0.33 0.116935 0.0229489
0.07 0.35 0.150407 0.0265211
0.07 0.37 0.171053 0.0296405
0.07 0.39 0.111554 0.0222265
0.07 0.41 0.143396 0.0248739
0.07 0.43 0.106996 0.0220777
0.07 0.45 0.164062 0.0273132
0.07 0.47 0.155963 0.0287578
0.07 0.49 0.110169 0.0227651
0.07 0.51 0.151163 0.0259705
0.07 0.53 0.120755 0.0225987
0.07 0.55 0.157895 0.0283172
0.07 0.57 0.140625 0.0250313
0.07 0.59 0.130435 0.0241412
0.07 0.61 0.152174 0.0276099
0.07 0.63 0.123932 0.0243979
0.07 0.65 0.142857 0.0269975
0.07 0.67 0.0719697 0.0170948
0.07 0.69 0.142857 0.0258145
0.07 0.71 0.15678 0.0277213
0.07 0.73 0.11284 0.0221046
0.07 0.75 0.0894942 0.019478
0.07 0.77 0.104247 0.0210822
0.07 0.79 0.128889 0.0254297
0.07 0.81 0.109244 0.0225644
0.07 0.83 0.104603 0.0219875
0.07 0.85 0.101504 0.0205019
0.07 0.87 0.0940171 0.0209656
0.07 0.89 0.155963 0.0287578
0.07 0.91 0.104167 0.0218915
0.07 0.93 0.111111 0.02254
0.07 0.95 0.178744 0.0319036
0.07 0.97 0.128099 0.0244365
0.07 0.99 0.121094 0.0230283
0.07 1.01 0.146154 0.0253828
0.07 1.03 0.133621 0.0255521
0.07 1.05 0.0979592 0.0209523
0.07 1.07 0.132701 0.0266904
0.07 1.09 0.103604 0.0226943
0.07 1.11 0.153153 0.0282053
0.09 -0.97 0.108108 0.0215065
0.09 -0.95 0.146444 0.0265041
0.09 -0.93 0.176724 0.0299393
0.09 -0.91 0.124 0.0236115
0.09 -0.89 0.103586 0.0213411
0.09 -0.87 0.139535 0.0248253
0.09 -0.85 0.139918 0.0256195
0.09 -0.83 0.125 0.0234375
0.09 -0.81 0.141221 0.0248019
0.09 -0.79 0.12 0.0231862
0.09 -0.77 0.133047 0.025436
0.09 -0.75 0.107143 0.0205828
0.09 -0.73 0.122137 0.0228716
0.09 -0.71 0.12069 0.0241454
0.09 -0.69 0.129412 0.023941
0.09 -0.67 0.135338 0.0240343
0.09 -0.65 0.166667 0.0281145
0.09 -0.63 0.117188 0.0226143
0.09 -0.61 0.129032 0.0242369
0.09 -0.59 0.149635 0.0250566
0.09 -0.57 0.115242 0.0218581
0.09 -0.55 0.151515 0.0274825
0.09 -0.53 0.166667 0.0277778
0.09 -0.51 0.17037 0.0271755
0.09 -0.49 0.165385 0.0272267
0.09 -0.47 0.121212 0.0242555
0.09 -0.45 0.0884615 0.0192441
0.09 -0.43 0.166008 0.0276602
0.09 -0.41 0.146154 0.0253828
0.09 -0.39 0.117424 0.0222939
0.09 -0.37 0.128 0.024032
0.09 -0.35 0.102941 0.0204308
0.09 -0.33 0.129032 0.0242369
0.09 -0.31 0.108871 0.0220633
0.09 -0.29 0.189873 0.0308751
0.09 -0.27 0.127341 0.0231876
0.09 -0.25 0.134921 0.0246503
0.09 -0.23 0.0962343 0.0210096
0.09 -0.21 0.0965251 0.0202153
0.09 -0.19 0.166023 0.0273393
0.09 -0.17 0.104247 0.0210822
0.09 -0.15 0.121429 0.022053
0.09 -0.13 0.133621 0.0255521
0.09 -0.11 0.130081 0.0244453
0.09 -0.09 0.135135 0.0243365
0.09 -0.07 0.116732 0.0225217
0.09 -0.05 0.166023 0.0273393
0.09 -0.03 0.142857 0.0251071
0.09 -0.01 0.124031 0.0232458
0.09 0.01 0.105263 0.0225893
0.09 0.03 0.0960854 0.0193597
0.09 0.05 0.130742 0.0228558
0.09 0.07 0.113924 0.0231399
0.09 0.09 0.0810811 0.0172085
0.09 0.11 0.126016 0.024017
0.09 0.13 0.141869 0.0236757
0.09 0.15 0.128514 0.024134
0.09 0.17 0.177866 0.0287762
0.09 0.19 0.156863 0.0266766
0.09 0.21 0.146245 0.0257406
0.09 0.23 0.134831 0.023939
0.09 0.25 0.0990099 0.0189504
0.09 0.27 0.11194 0.021551
0.09 0.29 0.103175 0.0212524
0.09 0.31 0.140288 0.023988
0.09 0.33 0.130268 0.0237514
0.09 0.35 0.112903 0.022509
0.09 0.37 0.165179 0.0293122
0.09 0.39 0.088 0.0195698
0.09 0.41 0.123134 0.0227163
0.09 0.43 0.135021 0.025429
0.09 0.45 0.104 0.0214304
0.09 0.47 0.175 0.0292706
0.09 0.49 0.077551 0.0184684
0.09 0.51 0.121094 0.0230283
0.09 0.53 0.128788 0.0234661
0.09 0.55 0.12766 0.0247504
0.09 0.57 0.152542 0.027294
0.09 0.59 0.121569 0.0231235
0.09 0.61 0.0976562 0.0204627
0.09 0.63 0.117391 0.0238812
0.09 0.65 0.125541 0.0247325
0.09 0.67 0.123016 0.0234139
0.09 0.69 0.123077 0.0230572
0.09 0.71 0.0950413 0.0207379
0.09 0.73 0.13834 0.0249488
0.09 0.75 0.0859375 0.019093
0.09 0.77 0.0943396 0.0197379
0.09 0.79 0.0901639 0.0200709
0.09 0.81 0.121771 0.0224512
0.09 0.83 0.116071 0.0240483
0.09 0.85 0.0961538 0.0201341
0.09 0.87 0.119835 0.0235484
0.09 0.89 0.117647 0.0235047
0.09 0.91 0.119469 0.0243265
0.09 0.93 0.140187 0.0273297
0.09 0.95 0.0916335 0.0199631
0.09 0.97 0.0871369 0.019826
0.09 0.99 0.133047 0.025436
0.09 1.01 0.130252 0.0248709
0.09 1.03 0.0703125 0.0171456
0.09 1.05 0.0991736 0.0212238
0.09 1.07 0.132743 0.025794
0.09 1.09 0.0967742 0.0206877
0.09 1.11 0.157025 0.0273998
0.11 -0.97 0.142322 0.024676
0.11 -0.95 0.145098 0.025526
0.11 -0.93 0.126354 0.0226669
0.11 -0.91 0.131868 0.0233823
0.11 -0.89 0.147287 0.0255922
0.11 -0.87 0.0690909 0.016389
0.11 -0.85 0.118577 0.0228967
0.11 -0.83 0.157088 0.0263897
0.11 -0.81 0.126984 0.0238305
0.11 -0.79 0.12549 0.0235345
0.11 -0.77 0.110266 0.0215753
0.11 -0.75 0.107807 0.0210707
0.11 -0.73 0.14876 0.0265736
0.11 -0.71 0.119048 0.0229924
0.11 -0.69 0.174603 0.028528
0.11 -0.67 0.128755 0.0249749
0.11 -0.65 0.15812 0.0279745
0.11 -0.63 0.140221 0.0242894
0.11 -0.61 0.104603 0.0219875
0.11 -0.59 0.150628 0.026929
0.11 -0.57 0.129032 0.0242369
0.11 -0.55 0.142308 0.0250046
0.11 -0.53 0.110687 0.0216618
0.11 -0.51 0.116935 0.0229489
0.11 -0.49 0.159696 0.0265363
0.11 -0.47 0.0860215 0.0182987
0.11 -0.45 0.167331 0.0278964
0.11 -0.43 0.150407 0.0265211
0.11 -0.41 0.165385 0.0272267
0.11 -0.39 0.130435 0.0241412
0.11 -0.37 0.134694 0.0249764
0.11 -0.35 0.107143 0.0216962
0.11 -0.33 0.135021 0.025429
0.11 -0.31 0.151515 0.0257076
0.11 -0.29 0.160156 0.0269408
0.11 -0.27 0.177273 0.0307998
0.11 -0.25 0.093985 0.0196605
0.11 -0.23 0.158915 0.0267176
0.11 -0.21 0.135849 0.0241305
0.11 -0.19 0.161157 0.0278075
0.11 -0.17 0.109091 0.0209755
0.11 -0.15 0.143939 0.0249741
0.11 -0.13 0.12 0.0231862
0.11 -0.11 0.146617 0.0251397
0.11 -0.09 0.158333 0.0276438
0.11 -0.07 0.0960854 0.0193597
0.11 -0.05 0.160643 0.027364
0.11 -0.03 0.153846 0.0268083
0.11 -0.01 0.124514 0.0233413
0.11 0.01 0.136986 0.0230954
0.11 0.03 0.126437 0.0233598
0.11 0.05 0.10274 0.0196976
0.11 0.07 0.151394 0.026353
0.11 0.09 0.158915 0.0267176
0.11 0.11 0.100437 0.021969
0.11 0.13 0.15678 0.0277213
0.11 0.15 0.126437 0.0233598
0.11 0.17 0.0972222 0.022223
0.11 0.19 0.117904 0.023991
0.11 0.21 0.0927419 0.0202149
0.11 0.23 0.170635 0.0281543
0.11 0.25 0.125954 0.0232657
0.11 0.27 0.129412 0.023941
0.11 0.29 0.162162 0.0291361
0.11 0.31 0.125 0.0234375
0.11 0.33 0.0920502 0.0205085
0.11 0.35 0.142857 0.0258145
0.11 0.37 0.118483 0.0250612
0.11 0.39 0.120755 0.0225987
0.11 0.41 0.106007 0.0203542
0.11 0.43 0.109705 0.0226643
0.11 0.45 0.106299 0.0215171
0.11 0.47 0.156 0.0268578
0.11 0.49 0.102459 0.021516
0.11 0.51 0.167315 0.0275674
0.11 0.53 0.103053 0.0208295
0.11 0.55 0.12749 0.0239308
0.11 0.57 0.0946502 0.0206488
0.11 0.59 0.114754 0.022897
0.11 0.61 0.10219 0.0202748
0.11 0.63 0.105263 0.0209137
0.11 0.65 0.110204 0.0223469
0.11 0.67 0.133891 0.0252036
0.11 0.69 0.12253 0.0233163
0.11 0.71 0.0845588 0.0183621
0.11 0.73 0.143443 0.0259269
0.11 0.75 0.125561 0.0251744
0.11 0.77 0.105882 0.0214287
0.11 0.79 0.125506 0.0239143
0.11 0.81 0.106227 0.0207472
0.11 0.83 0.130612 0.0245508
0.11 0.85 0.122172 0.0249069
0.11 0.87 0.11165 0.024546
0.11 0.89 0.0912698 0.0198806
0.11 0.91 0.1 0.0218692
0.11 0.93 0.0759494 0.0185688
0.11 0.95 0.148 0.0260694
0.11 0.97 0.111111 0.0217489
0.11 0.99 0.102041 0.0214241
0.11 1.01 0.0869565 0.0193284
0.11 1.03 0.106557 0.0219828
0.11 1.05 0.0853659 0.0194072
0.11 1.07 0.190678 0.0310164
0.11 1.09 0.143541 0.0280246
0.11 1.11 0.123506 0.0235123
0.13 -0.97 0.13308 0.0239447
0.13 -0.95 0.160448 0.026358
0.13 -0.93 0.117857 0.0216916
0.13 -0.91 0.127049 0.0242249
0.13 -0.89 0.153226 0.026693
0.13 -0.87 0.12766 0.0247504
0.13 -0.85 0.155378 0.0267437
0.13 -0.83 0.142857 0.0254535
0.13 -0.81 0.156 0.0268578
0.13 -0.79 0.155462 0.0274727
0.13 -0.77 0.109375 0.021771
0.13 -0.75 0.17316 0.0296549
0.13 -0.73 0.116667 0.0232986
0.13 -0.71 0.182927 0.0296586
0.13 -0.69 0.135338 0.0240343
0.13 -0.67 0.0996441 0.0197469
0.13 -0.65 0.168675 0.0281366
0.13 -0.63 0.146617 0.0251397
0.13 -0.61 0.111913 0.0211952
0.13 -0.59 0.117409 0.0230467
0.13 -0.57 0.158798 0.0281028
0.13 -0.55 0.186047 0.0320363
0.13 -0.53 0.139442 0.0251598
0.13 -0.51 0.107011 0.0209077
0.13 -0.49 0.106618 0.0208271
0.13 -0.47 0.184426 0.0299206
0.13 -0.45 0.155378 0.0267437
0.13 -0.43 0.1 0.0205688
0.13 -0.41 0.152091 0.0258118
0.13 -0.39 0.0823529 0.0186962
0.13 -0.37 0.115385 0.0222484
0.13 -0.35 0.104651 0.0211678
0.13 -0.33 0.150794 0.0262416
0.13 -0.31 0.15678 0.0277213
0.13 -0.29 0.107639 0.0203464
0.13 -0.27 0.132616 0.0232027
0.13 -0.25 0.107692 0.0214198
0.13 -0.23 0.145522 0.0249402
0.13 -0.21 0.112782 0.0217212
0.13 -0.19 0.101399 0.0197608
0.13 -0.17 0.134921 0.0246503
0.13 -0.15 0.172 0.0283961
0.13 -0.13 0.127273 0.022841
0.13 -0.11 0.144404 0.0244253
0.13 -0.09 0.11985 0.0224204
0.13 -0.07 0.126984 0.0238305
0.13 -0.05 0.198276 0.0320014
0.13 -0.03 0.140625 0.0250313
0.13 -0.01 0.157895 0.0262167
0.13 0.01 0.117424 0.0222939
0.13 0.03 0.11245 0.022414
0.13 0.05 0.159184 0.0274437
0.13 0.07 0.128676 0.0231073
0.13 0.09 0.138075 0.0256416
0.13 0.11 0.112069 0.0231774
0.13 0.13 0.111111 0.0217489
0.13 0.15 0.12782 0.0232797
0.13 0.17 0.16 0.027247
0.13 0.19 0.130597 0.0234722
0.13 0.21 0.129167 0.0246518
0.13 0.23 0.141791 0.0245782
0.13 0.25 0.104167 0.0218915
0.13 0.27 0.115672 0.0219439
0.13 0.29 0.132075 0.0237534
0.13 0.31 0.0901639 0.0200709
0.13 0.33 0.0894309 0.0199011
0.13 0.35 0.151515 0.0274825
0.13 0.37 0.0944882 0.020178
0.13 0.39 0.129921 0.0240407
0.13 0.41 0.121673 0.0227799
0.13 0.43 0.108696 0.0208957
0.13 0.45 0.117904 0.023991
0.13 0.47 0.124481 0.0241001
0.13 0.49 0.108614 0.0212363
0.13 0.51 0.133929 0.0260379
0.13 0.53 0.157088 0.0263897
0.13 0.55 0.102881 0.0216087
0.13 0.57 0.107884 0.0222698
0.13 0.59 0.0934959 0.0203863
0.13 0.61 0.12749 0.0239308
0.13 0.63 0.0878661 0.0199986
0.13 0.65 0.117391 0.0238812
0.13 0.67 0.0905172 0.0206271
0.13 0.69 0.1125 0.022836
0.13 0.71 0.150685 0.0281379
0.13 0.73 0.0982906 0.0214786
0.13 0.75 0.171296 0.0304776
0.13 0.77 0.0967742 0.0206877
0.13 0.79 0.135593 0.0255431
0.13 0.81 0.13308 0.0239447
0.13 0.83 0.103604 0.0226943
0.13 0.85 0.157143 0.029426
0.13 0.87 0.153509 0.0278682
0.13 0.89 0.108696 0.0228901
0.13 0.91 0.178899 0.0311038
0.13 0.93 0.109756 0.0222516
0.13 0.95 0.163793 0.0286643
0.13 0.97 0.0775194 0.0179932
0.13 0.99 0.122881 0.0241799
0.13 1.01 0.099631 0.0201065
0.13 1.03 0.133333 0.0243432
0.13 1.05 0.132 0.0244478
0.13 1.07 0.135021 0.025429
0.13 1.09 0.123404 0.0242884
0.13 1.11 0.0886076 0.0201742
0.15 -0.97 0.150794 0.0262416
0.15 -0.95 0.164751 0.027115
0.15 -0.93 0.154472 0.0269245
0.15 -0.91 0.103943 0.02028
0.15 -0.89 0.0861423 0.0187196
0.15 -0.87 0.130268 0.0237514
0.15 -0.85 0.118577 0.0228967
0.15 -0.83 0.117871 0.0223831
0.15 -0.81 0.120155 0.0228402
0.15 -0.79 0.109023 0.02132
0.15 -0.77 0.130909 0.0232024
0.15 -0.75 0.105839 0.0206678
0.15 -0.73 0.124498 0.0237116
0.15 -0.71 0.16895 0.03003
0.15 -0.69 0.120155 0.0228402
0.15 -0.67 0.108614 0.0212363
0.15 -0.65 0.123016 0.0234139
0.15 -0.63 0.188406 0.0328885
0.15 -0.61 0.150442 0.0276735
0.15 -0.59 0.110266 0.0215753
0.15 -0.57 0.144531 0.02542
0.15 -0.55 0.167382 0.028959
0.15 -0.53 0.0842912 0.018713
0.15 -0.51 0.1 0.0194759
0.15 -0.49 0.126923 0.0234547
0.15 -0.47 0.177606 0.0284171
0.15 -0.45 0.111111 0.0213833
0.15 -0.43 0.109434 0.0214044
0.15 -0.41 0.131579 0.0236589
0.15 -0.39 0.148305 0.0268628
0.15 -0.37 0.122222 0.0225389
0.15 -0.35 0.120755 0.0225987
0.15 -0.33 0.0894309 0.0199011
0.15 -0.31 0.141791 0.0245782
0.15 -0.29 0.120623 0.0229339
0.15 -0.27 0.12549 0.0235345
0.15 -0.25 0.114894 0.023347
0.15 -0.23 0.119565 0.0220228
0.15 -0.21 0.140741 0.0243849
0.15 -0.19 0.113821 0.0227013
0.15 -0.17 0.12 0.0231862
0.15 -0.15 0.125926 0.0229156
0.15 -0.13 0.102941 0.0204308
0.15 -0.11 0.164234 0.0264165
0.15 -0.09 0.14346 0.0263088
0.15 -0.07 0.137097 0.0250719
0.15 -0.05 0.150628 0.026929
0.15 -0.03 0.0711297 0.0178545
0.15 -0.01 0.145098 0.025526
0.15 0.01 0.148594 0.0261809
0.15 0.03 0.172131 0.0287556
0.15 0.05 0.131687 0.0247646
0.15 0.07 0.136 0.0248593
0.15 0.09 0.13308 0.0239447
0.15 0.11 0.097166 0.0207752
0.15 0.13 0.126866 0.0230962
0.15 0.15 0.15812 0.0279745
0.15 0.17 0.10453 0.0200571
0.15 0.19 0.11985 0.0224204
0.15 0.21 0.126482 0.023731
0.15 0.23 0.127907 0.0236469
0.15 0.25 0.107884 0.0222698
0.15 0.27 0.176 0.0287733
0.15 0.29 0.11811 0.0228018
0.15 0.31 0.121951 0.0235837
0.15 0.33 0.131274 0.0239455
0.15 0.35 0.101124 0.0204215
0.15 0.37 0.125899 0.0225808
0.15 0.39 0.142308 0.0250046
0.15 0.41 0.12749 0.0239308
0.15 0.43 0.091954 0.0196141
0.15 0.45 0.1125 0.022836
0.15 0.47 0.124 0.0236115
0.15 0.49 0.138889 0.0250538
0.15 0.51 0.130802 0.0249819
0.15 0.53 0.123894 0.0248218
0.15 0.55 0.128099 0.0244365
0.15 0.57 0.119048 0.0229924
0.15 0.59 0.14902 0.0259129
0.15 0.61 0.112971 0.0229364
0.15 0.63 0.100402 0.0210643
0.15 0.65 0.160494 0.0276852
0.15 0.67 0.122363 0.0240723
0.15 0.69 0.133929 0.0260379
0.15 0.71 0.0970149 0.0199277
0.15 0.73 0.14 0.0252666
0.15 0.75 0.102459 0.021516
0.15 0.77 0.158537 0.0273245
0.15 0.79 0.131148 0.0246573
0.15 0.81 0.126482 0.023731
0.15 0.83 0.122881 0.0241799
0.15 0.85 0.118321 0.0224731
0.15 0.87 0.144681 0.0265469
0.15 0.89 0.104348 0.0223836
0.15 0.91 0.108696 0.0228901
0.15 0.93 0.151042 0.0300915
0.15 0.95 0.116183 0.0231969
0.15 0.97 0.0729927 0.0169069
0.15 0.99 0.101124 0.0204215
0.15 1.01 0.0930233 0.0198518
0.15 1.03 0.0816327 0.018984
0.15 1.05 0.0956522 0.0213462
0.15 1.07 0.106667 0.0229051
0.15 1.09 0.151111 0.0278045
0.15 1.11 0.116466 0.0228519
0.17 -0.97 0.116364 0.0217343
0.17 -0.95 0.140187 0.0273297
0.17 -0.93 0.188285 0.0305963
0.17 -0.91 0.132812 0.0242426
0.17 -0.89 0.147059 0.0266226
0.17 -0.87 0.173913 0.0297934
0.17 -0.85 0.11284 0.0221046
0.17 -0.83 0.130252 0.0248709
0.17 -0.81 0.129496 0.0229376
0.17 -0.79 0.11588 0.0235578
0.17 -0.77 0.120301 0.0225092
0.17 -0.75 0.144531 0.02542
0.17 -0.73 0.144681 0.0265469
0.17 -0.71 0.0804598 0.0182504
0.17 -0.69 0.135135 0.0243365
0.17 -0.67 0.102767 0.0211645
0.17 -0.65 0.109804 0.0218606
0.17 -0.63 0.172 0.0283961
0.17 -0.61 0.093633 0.0195837
0.17 -0.59 0.197309 0.032548
0.17 -0.57 0.148936 0.0269845
0.17 -0.55 0.152 0.0264654
0.17 -0.53 0.170732 0.0285048
0.17 -0.51 0.167273 0.026646
0.17 -0.49 0.1341 0.024139
0.17 -0.47 0.101399 0.0197608
0.17 -0.45 0.118081 0.022072
0.17 -0.43 0.113139 0.021439
0.17 -0.41 0.107527 0.0206602
0.17 -0.39 0.150198 0.0261311
0.17 -0.37 0.131687 0.0247646
0.17 -0.35 0.167382 0.028959
0.17 -0.33 0.138889 0.0250538
0.17 -0.31 0.114286 0.0227988
0.17 -0.29 0.126482 0.023731
0.17 -0.27 0.110294 0.0212183
0.17 -0.25 0.132296 0.0241427
0.17 -0.23 0.115385 0.0222484
0.17 -0.21 0.116732 0.0225217
0.17 -0.19 0.142276 0.025703
0.17 -0.17 0.121457 0.0234831
0.17 -0.15 0.143939 0.0249741
0.17 -0.13 0.140562 0.0253743
0.17 -0.11 0.131004 0.0254365
0.17 -0.09 0.0905923 0.0185539
0.17 -0.07 0.143969 0.0253148
0.17 -0.05 0.129032 0.0242369
0.17 -0.03 0.171548 0.0289984
0.17 -0.01 0.113553 0.0215216
0.17 0.01 0.11811 0.0228018
0.17 0.03 0.118959 0.0222449
0.17 0.05 0.118321 0.0224731
0.17 0.07 0.136691 0.0236411
0.17 0.09 0.11985 0.0224204
0.17 0.11 0.150877 0.0246833
0.17 0.13 0.088968 0.0185683
0.17 0.15 0.125506 0.0239143
0.17 0.17 0.14902 0.0259129
0.17 0.19 0.131687 0.0247646
0.17 0.21 0.116105 0.0220304
0.17 0.23 0.111111 0.0210356
0.17 0.25 0.158672 0.0260462
0.17 0.27 0.150862 0.0273563
0.17 0.29 0.115242 0.0218581
0.17 0.31 0.112903 0.022509
0.17 0.33 0.125506 0.0239143
0.17 0.35 0.138655 0.0257559
0.17 0.37 0.121673 0.0227799
0.17 0.39 0.0957447 0.019288
0.17 0.41 0.106618 0.0208271
0.17 0.43 0.132231 0.0248729
0.17 0.45 0.095057 0.0198945
0.17 0.47 0.175 0.0292706
0.17 0.49 0.128788 0.0234661
0.17 0.51 0.132 0.0244478
0.17 0.53 0.140562 0.0253743
0.17 0.55 0.106464 0.0211637
0.17 0.57 0.115385 0.0222484
0.17 0.59 0.130612 0.0245508
0.17 0.61 0.0905172 0.0206271
0.17 0.63 0.149798 0.0264067
0.17 0.65 0.117925 0.0249368
0.17 0.67 0.158333 0.0276438
0.17 0.69 0.105263 0.0217031
0.17 0.71 0.121849 0.0239656
0.17 0.73 0.163636 0.0294196
0.17 0.75 0.136719 0.0246389
0.17 0.77 0.103175 0.0212524
0.17 0.79 0.134146 0.0248689
0.17 0.81 0.147679 0.0267421
0.17 0.83 0.134831 0.023939
0.17 0.85 0.102564 0.0219832
0.17 0.87 0.100775 0.0207356
0.17 0.89 0.117904 0.023991
0.17 0.91 0.0860656 0.0195726
0.17 0.93 0.111111 0.0229694
0.17 0.95 0.108108 0.0215065
0.17 0.97 0.0962343 0.0210096
0.17 0.99 0.145455 0.0275195
0.17 1.01 0.0865801 0.0201806
0.17 1.03 0.121849 0.0239656
0.17 1.05 0.151376 0.0282754
0.17 1.07 0.211712 0.0339935
0.17 1.09 0.100806 0.0211531
0.17 1.11 0.0938967 0.0219596
0.19 -0.97 0.142857 0.0261914
0.19 -0.95 0.104603 0.0219875
0.19 -0.93 0.157258 0.0270892
0.19 -0.91 0.168627 0.0277992
0.19 -0.89 0.136364 0.0253046
0.19 -0.87 0.124498 0.0237116
0.19 -0.85 0.125 0.0242061
0.19 -0.83 0.133829 0.0237505
0.19 -0.81 0.114815 0.021773
0.19 -0.79 0.172996 0.0292612
0.19 -0.77 0.0883534 0.0196516
0.19 -0.75 0.128405 0.0237441
